,event_0,event_1,event_2,event_3,event_4,event_5,event_6,event_7,event_8,event_9,event_10,event_11,event_12,event_13,event_14,event_15,event_16,event_17,event_18,event_19,event_20,event_21,event_22,event_23,event_24,event_25,event_26,event_27,event_28,event_29,event_30,event_31,event_32,event_33,event_34,event_35,event_36,event_37,event_38,event_39,event_40,event_41,event_42,event_43,event_44,event_45,event_46,event_47,event_48,event_49,event_50
65,64,51.0,54.0,54.0,53.0,52.0,53.0,52.0,55.0,51.0,55.0,52.0,52.0,51.0,51.0,53.0,53.0,53.0,52.0,52.0,52.0,52.0,52.0,53.0,52.0,54.0,53.0,51.0,54.0,54.0,51.0,55.0,53.0,54.0,53.0,54.0,52.0,53.0,53.0,52.0,51.0,53.0,52.0,53.0,54.0,53.0,53.0,53.0,52.0,53.0,51.0
66,65,54.0,52.0,55.0,54.0,52.0,53.0,51.0,53.0,54.0,51.0,52.0,52.0,54.0,51.0,54.0,51.0,52.0,52.0,51.0,54.0,52.0,50.0,53.0,51.0,53.0,50.0,52.0,49.0,51.0,52.0,53.0,53.0,53.0,51.0,52.0,51.0,53.0,53.0,53.0,51.0,52.0,53.0,53.0,53.0,52.0,51.0,55.0,53.0,53.0,53.0
67,66,52.0,52.0,52.0,53.0,52.0,54.0,53.0,55.0,54.0,52.0,52.0,52.0,54.0,50.0,52.0,54.0,53.0,52.0,50.0,52.0,52.0,54.0,52.0,53.0,53.0,52.0,53.0,53.0,53.0,54.0,52.0,51.0,52.0,53.0,54.0,51.0,54.0,52.0,54.0,52.0,52.0,52.0,54.0,55.0,52.0,55.0,54.0,55.0,52.0,54.0
68,67,53.0,52.0,53.0,53.0,52.0,53.0,53.0,53.0,52.0,52.0,53.0,52.0,53.0,50.0,55.0,54.0,52.0,53.0,52.0,52.0,52.0,53.0,54.0,52.0,53.0,53.0,50.0,54.0,53.0,51.0,53.0,53.0,52.0,51.0,53.0,52.0,53.0,53.0,53.0,53.0,51.0,54.0,53.0,53.0,51.0,52.0,52.0,53.0,54.0,53.0
69,68,55.0,53.0,53.0,51.0,52.0,52.0,52.0,53.0,52.0,51.0,54.0,51.0,54.0,52.0,53.0,53.0,53.0,53.0,54.0,55.0,53.0,53.0,54.0,54.0,56.0,52.0,51.0,51.0,53.0,50.0,52.0,53.0,54.0,53.0,50.0,51.0,51.0,54.0,52.0,52.0,53.0,53.0,52.0,53.0,54.0,53.0,51.0,53.0,53.0,54.0
70,69,53.0,52.0,52.0,55.0,52.0,52.0,51.0,53.0,52.0,52.0,53.0,51.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,54.0,51.0,53.0,53.0,53.0,55.0,51.0,54.0,53.0,53.0,52.0,53.0,52.0,54.0,53.0,54.0,52.0,54.0,54.0,51.0,53.0,53.0,54.0,53.0,54.0,52.0,52.0,52.0,55.0,53.0,54.0
71,70,53.0,50.0,52.0,51.0,53.0,54.0,53.0,53.0,52.0,52.0,54.0,54.0,53.0,54.0,52.0,53.0,53.0,53.0,54.0,52.0,54.0,53.0,51.0,51.0,54.0,51.0,51.0,52.0,52.0,52.0,54.0,52.0,52.0,52.0,54.0,52.0,52.0,54.0,53.0,53.0,55.0,52.0,52.0,53.0,51.0,53.0,53.0,52.0,51.0,54.0
72,71,52.0,51.0,51.0,52.0,51.0,51.0,52.0,53.0,52.0,54.0,53.0,50.0,52.0,54.0,53.0,53.0,53.0,53.0,52.0,53.0,54.0,52.0,53.0,53.0,54.0,52.0,54.0,51.0,51.0,54.0,53.0,54.0,53.0,52.0,52.0,53.0,53.0,53.0,52.0,53.0,52.0,52.0,52.0,52.0,52.0,55.0,54.0,53.0,53.0,52.0
73,72,53.0,53.0,54.0,53.0,51.0,53.0,52.0,54.0,52.0,55.0,51.0,50.0,52.0,54.0,54.0,54.0,52.0,51.0,53.0,53.0,50.0,52.0,52.0,52.0,53.0,52.0,52.0,55.0,53.0,53.0,53.0,53.0,53.0,51.0,52.0,52.0,54.0,54.0,51.0,53.0,51.0,52.0,51.0,52.0,52.0,53.0,53.0,51.0,54.0,52.0
74,73,52.0,53.0,53.0,54.0,52.0,52.0,53.0,51.0,53.0,52.0,54.0,53.0,53.0,55.0,54.0,53.0,52.0,53.0,52.0,52.0,52.0,52.0,52.0,52.0,54.0,52.0,52.0,55.0,51.0,53.0,53.0,52.0,52.0,54.0,53.0,53.0,54.0,54.0,53.0,53.0,54.0,53.0,51.0,54.0,53.0,52.0,52.0,52.0,54.0,53.0
75,74,52.0,51.0,52.0,52.0,52.0,52.0,54.0,53.0,53.0,53.0,54.0,53.0,52.0,52.0,54.0,55.0,54.0,54.0,53.0,53.0,53.0,53.0,54.0,51.0,54.0,53.0,53.0,54.0,54.0,54.0,53.0,52.0,53.0,51.0,52.0,54.0,54.0,50.0,52.0,52.0,52.0,53.0,52.0,54.0,53.0,52.0,52.0,54.0,53.0,52.0
76,75,54.0,49.0,53.0,52.0,53.0,53.0,51.0,52.0,54.0,52.0,52.0,54.0,53.0,55.0,55.0,53.0,53.0,53.0,52.0,52.0,52.0,53.0,54.0,52.0,54.0,52.0,52.0,50.0,53.0,52.0,52.0,51.0,51.0,51.0,52.0,57.0,54.0,53.0,53.0,54.0,53.0,53.0,53.0,52.0,52.0,53.0,51.0,53.0,54.0,53.0
77,76,50.0,54.0,53.0,54.0,53.0,53.0,52.0,52.0,52.0,53.0,51.0,52.0,52.0,55.0,54.0,54.0,54.0,52.0,53.0,54.0,55.0,54.0,54.0,52.0,54.0,54.0,52.0,54.0,53.0,53.0,52.0,52.0,51.0,53.0,53.0,55.0,53.0,52.0,56.0,52.0,53.0,53.0,54.0,52.0,52.0,53.0,54.0,53.0,53.0,52.0
78,77,53.0,53.0,53.0,52.0,52.0,52.0,51.0,54.0,51.0,53.0,53.0,55.0,52.0,53.0,51.0,53.0,53.0,52.0,53.0,54.0,52.0,53.0,52.0,51.0,52.0,51.0,53.0,52.0,52.0,53.0,55.0,53.0,53.0,53.0,53.0,55.0,52.0,54.0,52.0,50.0,52.0,52.0,52.0,52.0,51.0,52.0,53.0,53.0,52.0,54.0
79,78,52.0,53.0,53.0,53.0,51.0,53.0,52.0,53.0,53.0,54.0,55.0,52.0,53.0,54.0,52.0,52.0,53.0,54.0,53.0,53.0,54.0,53.0,52.0,51.0,53.0,52.0,51.0,53.0,52.0,51.0,54.0,54.0,53.0,52.0,54.0,53.0,54.0,53.0,54.0,52.0,55.0,53.0,54.0,51.0,51.0,51.0,52.0,52.0,52.0,54.0
80,79,52.0,52.0,52.0,52.0,52.0,52.0,55.0,52.0,54.0,53.0,53.0,53.0,53.0,52.0,52.0,54.0,51.0,52.0,51.0,54.0,53.0,53.0,52.0,50.0,51.0,54.0,50.0,52.0,52.0,51.0,52.0,51.0,54.0,53.0,52.0,54.0,52.0,53.0,52.0,51.0,52.0,53.0,53.0,52.0,51.0,51.0,53.0,53.0,53.0,56.0
81,80,53.0,54.0,54.0,52.0,54.0,51.0,53.0,51.0,52.0,52.0,52.0,50.0,52.0,54.0,52.0,51.0,52.0,54.0,55.0,52.0,53.0,53.0,51.0,54.0,54.0,53.0,51.0,54.0,53.0,52.0,54.0,54.0,52.0,54.0,53.0,52.0,53.0,50.0,51.0,53.0,52.0,52.0,53.0,54.0,51.0,52.0,51.0,54.0,53.0,55.0
82,81,55.0,54.0,53.0,52.0,53.0,51.0,53.0,51.0,51.0,52.0,52.0,52.0,55.0,53.0,54.0,52.0,54.0,53.0,54.0,54.0,52.0,54.0,52.0,52.0,55.0,51.0,53.0,51.0,54.0,55.0,53.0,51.0,53.0,54.0,54.0,54.0,53.0,56.0,52.0,51.0,55.0,53.0,53.0,51.0,53.0,51.0,52.0,51.0,54.0,53.0
83,82,53.0,50.0,53.0,53.0,52.0,53.0,53.0,53.0,53.0,51.0,53.0,52.0,52.0,55.0,51.0,53.0,53.0,55.0,53.0,51.0,51.0,53.0,53.0,51.0,54.0,53.0,53.0,53.0,54.0,55.0,52.0,51.0,54.0,54.0,52.0,53.0,54.0,54.0,52.0,54.0,53.0,52.0,53.0,53.0,51.0,53.0,54.0,52.0,53.0,53.0
84,83,54.0,52.0,54.0,52.0,53.0,52.0,52.0,54.0,52.0,53.0,52.0,51.0,55.0,52.0,50.0,52.0,54.0,55.0,53.0,49.0,53.0,53.0,52.0,52.0,52.0,52.0,53.0,53.0,54.0,56.0,52.0,52.0,54.0,54.0,50.0,54.0,52.0,53.0,53.0,51.0,54.0,51.0,51.0,50.0,53.0,52.0,53.0,52.0,53.0,55.0
85,84,54.0,56.0,53.0,53.0,52.0,52.0,53.0,54.0,52.0,54.0,52.0,50.0,52.0,49.0,52.0,54.0,53.0,53.0,55.0,56.0,53.0,54.0,51.0,53.0,53.0,53.0,52.0,53.0,54.0,55.0,50.0,51.0,52.0,55.0,52.0,54.0,52.0,54.0,52.0,53.0,54.0,52.0,50.0,54.0,54.0,52.0,55.0,51.0,56.0,53.0
86,85,54.0,50.0,51.0,52.0,52.0,50.0,54.0,52.0,53.0,53.0,52.0,53.0,52.0,53.0,52.0,54.0,51.0,53.0,53.0,53.0,50.0,53.0,52.0,52.0,54.0,52.0,53.0,52.0,53.0,55.0,54.0,54.0,51.0,52.0,53.0,53.0,52.0,53.0,52.0,52.0,54.0,53.0,53.0,53.0,51.0,51.0,51.0,52.0,53.0,54.0
87,86,54.0,50.0,52.0,52.0,52.0,51.0,53.0,53.0,52.0,53.0,52.0,53.0,52.0,53.0,52.0,54.0,52.0,54.0,52.0,52.0,50.0,49.0,53.0,51.0,54.0,52.0,52.0,52.0,55.0,56.0,53.0,54.0,52.0,54.0,53.0,54.0,52.0,54.0,52.0,50.0,52.0,53.0,54.0,55.0,54.0,52.0,52.0,53.0,51.0,53.0
88,87,54.0,54.0,54.0,54.0,52.0,53.0,51.0,54.0,55.0,53.0,54.0,50.0,51.0,50.0,53.0,54.0,51.0,52.0,52.0,53.0,52.0,50.0,51.0,53.0,53.0,52.0,53.0,55.0,54.0,53.0,53.0,52.0,51.0,53.0,54.0,53.0,52.0,53.0,53.0,54.0,50.0,52.0,54.0,53.0,52.0,52.0,53.0,54.0,53.0,52.0
89,88,51.0,55.0,53.0,52.0,53.0,52.0,50.0,52.0,54.0,53.0,53.0,54.0,52.0,52.0,54.0,53.0,55.0,54.0,52.0,52.0,52.0,52.0,52.0,53.0,53.0,52.0,52.0,53.0,53.0,52.0,53.0,52.0,52.0,51.0,52.0,52.0,51.0,53.0,53.0,53.0,51.0,53.0,52.0,52.0,53.0,54.0,53.0,52.0,53.0,55.0
90,89,52.0,52.0,54.0,53.0,54.0,53.0,52.0,53.0,53.0,53.0,53.0,55.0,52.0,53.0,53.0,51.0,52.0,52.0,51.0,53.0,52.0,53.0,53.0,51.0,52.0,53.0,53.0,51.0,54.0,54.0,53.0,52.0,53.0,53.0,53.0,55.0,54.0,55.0,53.0,54.0,53.0,53.0,53.0,53.0,51.0,52.0,54.0,54.0,53.0,53.0
91,90,53.0,51.0,50.0,53.0,54.0,54.0,52.0,53.0,56.0,53.0,53.0,53.0,51.0,51.0,54.0,52.0,52.0,54.0,51.0,51.0,52.0,53.0,54.0,52.0,51.0,53.0,52.0,52.0,53.0,51.0,54.0,53.0,52.0,52.0,51.0,54.0,54.0,53.0,54.0,53.0,53.0,53.0,53.0,53.0,54.0,53.0,53.0,54.0,52.0,53.0
92,91,52.0,53.0,54.0,52.0,49.0,53.0,52.0,54.0,54.0,53.0,53.0,52.0,55.0,54.0,53.0,54.0,54.0,52.0,53.0,53.0,53.0,53.0,54.0,52.0,52.0,53.0,52.0,53.0,53.0,52.0,51.0,53.0,53.0,54.0,52.0,52.0,52.0,53.0,51.0,53.0,52.0,51.0,52.0,51.0,54.0,52.0,55.0,50.0,53.0,54.0
93,92,54.0,53.0,53.0,52.0,54.0,53.0,52.0,52.0,52.0,52.0,54.0,53.0,52.0,55.0,53.0,51.0,54.0,51.0,54.0,51.0,53.0,52.0,51.0,52.0,51.0,54.0,53.0,50.0,51.0,54.0,53.0,52.0,52.0,54.0,52.0,53.0,54.0,52.0,51.0,54.0,52.0,52.0,55.0,51.0,52.0,52.0,52.0,51.0,52.0,56.0
94,93,52.0,50.0,53.0,51.0,51.0,53.0,53.0,52.0,53.0,53.0,53.0,54.0,53.0,54.0,53.0,54.0,51.0,54.0,54.0,54.0,53.0,51.0,53.0,53.0,52.0,52.0,52.0,54.0,54.0,49.0,54.0,53.0,52.0,53.0,53.0,53.0,55.0,53.0,53.0,53.0,54.0,53.0,53.0,54.0,51.0,51.0,52.0,52.0,50.0,52.0
95,94,52.0,53.0,53.0,54.0,53.0,54.0,54.0,52.0,52.0,55.0,51.0,53.0,53.0,53.0,55.0,54.0,52.0,52.0,53.0,53.0,52.0,52.0,53.0,51.0,52.0,53.0,53.0,53.0,54.0,50.0,52.0,51.0,53.0,52.0,54.0,53.0,53.0,54.0,51.0,54.0,53.0,53.0,51.0,54.0,53.0,53.0,53.0,51.0,55.0,52.0
96,95,51.0,53.0,53.0,52.0,52.0,53.0,51.0,52.0,55.0,54.0,51.0,53.0,52.0,52.0,53.0,52.0,55.0,53.0,51.0,53.0,53.0,52.0,53.0,55.0,54.0,53.0,52.0,52.0,53.0,53.0,53.0,53.0,53.0,52.0,53.0,52.0,54.0,52.0,52.0,53.0,52.0,51.0,53.0,52.0,50.0,53.0,52.0,53.0,53.0,54.0
97,96,54.0,53.0,53.0,53.0,52.0,52.0,54.0,53.0,53.0,54.0,53.0,53.0,53.0,53.0,53.0,52.0,52.0,53.0,52.0,52.0,53.0,53.0,55.0,54.0,54.0,53.0,54.0,53.0,54.0,50.0,52.0,54.0,52.0,54.0,51.0,53.0,53.0,53.0,53.0,51.0,54.0,51.0,51.0,53.0,51.0,52.0,54.0,52.0,52.0,53.0
98,97,52.0,50.0,54.0,53.0,53.0,54.0,53.0,53.0,53.0,53.0,52.0,51.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,54.0,53.0,50.0,53.0,52.0,52.0,52.0,53.0,54.0,53.0,50.0,55.0,53.0,53.0,53.0,52.0,53.0,54.0,54.0,53.0,51.0,53.0,53.0,51.0,52.0,52.0,51.0,53.0,53.0,53.0,54.0
99,98,51.0,53.0,54.0,53.0,54.0,50.0,54.0,53.0,53.0,53.0,52.0,52.0,55.0,54.0,54.0,55.0,55.0,54.0,54.0,53.0,52.0,53.0,52.0,53.0,55.0,52.0,52.0,54.0,54.0,50.0,56.0,52.0,52.0,53.0,53.0,52.0,51.0,52.0,54.0,53.0,53.0,53.0,50.0,53.0,53.0,53.0,51.0,54.0,53.0,53.0
100,99,54.0,54.0,51.0,54.0,52.0,52.0,53.0,53.0,52.0,54.0,56.0,52.0,53.0,52.0,53.0,52.0,53.0,51.0,52.0,54.0,52.0,52.0,53.0,55.0,52.0,54.0,51.0,53.0,55.0,53.0,51.0,53.0,53.0,52.0,51.0,53.0,54.0,53.0,54.0,54.0,50.0,53.0,53.0,52.0,53.0,53.0,51.0,54.0,54.0,52.0
101,100,53.0,52.0,53.0,53.0,54.0,53.0,51.0,52.0,53.0,52.0,55.0,53.0,53.0,53.0,54.0,54.0,54.0,53.0,54.0,53.0,54.0,53.0,53.0,53.0,53.0,51.0,52.0,52.0,52.0,52.0,53.0,54.0,54.0,53.0,51.0,54.0,53.0,53.0,52.0,53.0,53.0,51.0,53.0,54.0,51.0,52.0,52.0,52.0,51.0,52.0
102,101,49.0,39.0,53.0,48.0,48.0,53.0,50.0,41.0,53.0,51.0,54.0,51.0,53.0,53.0,51.0,52.0,52.0,51.0,37.0,49.0,50.0,45.0,44.0,54.0,52.0,25.0,52.0,53.0,53.0,50.0,49.0,46.0,53.0,53.0,52.0,54.0,53.0,51.0,42.0,50.0,53.0,52.0,52.0,42.0,53.0,50.0,53.0,52.0,36.0,53.0
103,102,-6.0,-19.0,49.0,-14.0,-11.0,32.0,16.0,-26.0,49.0,31.0,37.0,22.0,21.0,38.0,23.0,16.0,34.0,18.0,-25.0,-12.0,15.0,-16.0,-13.0,37.0,49.0,-29.0,38.0,17.0,30.0,42.0,-4.0,-22.0,43.0,13.0,28.0,25.0,34.0,5.0,-11.0,11.0,48.0,36.0,27.0,-25.0,18.0,23.0,44.0,50.0,-27.0,12.0
104,103,-104.0,-32.0,-26.0,-108.0,-71.0,-69.0,-68.0,-68.0,-43.0,-46.0,-127.0,-95.0,-104.0,-45.0,-36.0,-68.0,-90.0,-43.0,-43.0,-127.0,-55.0,-117.0,-55.0,-116.0,-43.0,-41.0,-53.0,-100.0,-109.0,-43.0,-120.0,-72.0,-89.0,-127.0,-79.0,-94.0,-77.0,-81.0,-44.0,-102.0,-28.0,-74.0,-71.0,-73.0,-62.0,-49.0,-75.0,-41.0,-46.0,-127.0
105,104,-81.0,1.0,-127.0,-80.0,-28.0,-121.0,-87.0,-22.0,-127.0,-73.0,-127.0,-127.0,-127.0,-109.0,-33.0,-78.0,-127.0,-35.0,1.0,-127.0,-53.0,-97.0,-11.0,-127.0,-127.0,-5.0,-116.0,-123.0,-127.0,-112.0,-113.0,-35.0,-127.0,-127.0,-127.0,-127.0,-127.0,-80.0,-10.0,-112.0,-127.0,-127.0,-88.0,-48.0,-72.0,-65.0,-127.0,-127.0,-4.0,-127.0
106,105,-11.0,29.0,-127.0,-2.0,21.0,-53.0,-35.0,28.0,-127.0,-22.0,-127.0,-73.0,-79.0,-51.0,9.0,-18.0,-108.0,16.0,38.0,-55.0,-2.0,-17.0,33.0,-127.0,-127.0,24.0,-69.0,-49.0,-127.0,-64.0,-27.0,13.0,-127.0,-80.0,-57.0,-77.0,-77.0,-22.0,27.0,-42.0,-127.0,-116.0,-30.0,1.0,-15.0,-15.0,-127.0,-127.0,30.0,-98.0
107,106,28.0,43.0,-77.0,38.0,33.0,9.0,18.0,45.0,-61.0,27.0,-127.0,-1.0,1.0,4.0,37.0,23.0,-16.0,38.0,42.0,25.0,31.0,25.0,45.0,-50.0,-56.0,36.0,-6.0,12.0,-29.0,10.0,28.0,32.0,-86.0,10.0,17.0,4.0,2.0,22.0,44.0,16.0,-37.0,-8.0,17.0,30.0,25.0,25.0,-69.0,-127.0,40.0,-8.0
108,107,43.0,45.0,7.0,44.0,39.0,34.0,38.0,43.0,15.0,36.0,-15.0,27.0,27.0,28.0,41.0,36.0,29.0,44.0,48.0,39.0,38.0,33.0,42.0,4.0,10.0,44.0,24.0,31.0,17.0,38.0,37.0,37.0,-1.0,36.0,38.0,31.0,27.0,34.0,47.0,32.0,12.0,29.0,32.0,39.0,36.0,35.0,11.0,-79.0,43.0,18.0
109,108,48.0,53.0,29.0,48.0,49.0,41.0,42.0,47.0,28.0,41.0,9.0,41.0,36.0,37.0,49.0,47.0,40.0,49.0,53.0,41.0,46.0,42.0,49.0,21.0,29.0,48.0,35.0,39.0,32.0,42.0,43.0,47.0,20.0,42.0,42.0,41.0,32.0,45.0,51.0,39.0,26.0,33.0,38.0,47.0,41.0,43.0,27.0,-6.0,51.0,34.0
110,109,49.0,52.0,39.0,52.0,51.0,51.0,47.0,53.0,39.0,50.0,39.0,50.0,47.0,50.0,51.0,53.0,52.0,50.0,50.0,51.0,50.0,53.0,51.0,46.0,43.0,49.0,45.0,51.0,49.0,48.0,51.0,51.0,40.0,55.0,50.0,50.0,45.0,51.0,49.0,51.0,38.0,39.0,50.0,49.0,49.0,51.0,41.0,22.0,49.0,47.0
111,110,41.0,45.0,49.0,43.0,43.0,50.0,48.0,44.0,52.0,50.0,48.0,48.0,47.0,51.0,44.0,46.0,54.0,48.0,48.0,40.0,47.0,45.0,46.0,48.0,51.0,44.0,51.0,45.0,50.0,52.0,45.0,47.0,51.0,51.0,51.0,47.0,51.0,47.0,42.0,46.0,53.0,45.0,46.0,44.0,46.0,48.0,46.0,46.0,44.0,44.0
112,111,38.0,47.0,43.0,37.0,42.0,39.0,45.0,46.0,36.0,44.0,18.0,37.0,35.0,39.0,41.0,40.0,39.0,45.0,51.0,30.0,40.0,39.0,45.0,31.0,38.0,48.0,39.0,37.0,34.0,43.0,34.0,45.0,29.0,36.0,40.0,39.0,39.0,46.0,47.0,39.0,44.0,35.0,36.0,44.0,43.0,42.0,30.0,36.0,46.0,30.0
113,112,48.0,50.0,32.0,44.0,50.0,41.0,46.0,49.0,26.0,43.0,9.0,40.0,42.0,39.0,48.0,45.0,42.0,50.0,51.0,41.0,45.0,46.0,51.0,33.0,32.0,49.0,39.0,41.0,35.0,43.0,45.0,49.0,30.0,39.0,45.0,44.0,39.0,46.0,48.0,42.0,35.0,38.0,44.0,46.0,46.0,44.0,25.0,7.0,52.0,36.0
114,113,51.0,51.0,45.0,49.0,49.0,44.0,48.0,50.0,43.0,49.0,39.0,49.0,48.0,45.0,51.0,47.0,49.0,52.0,51.0,50.0,47.0,47.0,51.0,45.0,48.0,51.0,47.0,46.0,43.0,50.0,52.0,49.0,43.0,46.0,48.0,48.0,46.0,49.0,52.0,48.0,42.0,46.0,47.0,49.0,46.0,47.0,40.0,18.0,50.0,45.0
115,114,49.0,54.0,49.0,51.0,52.0,48.0,50.0,53.0,45.0,46.0,40.0,46.0,45.0,46.0,50.0,49.0,48.0,49.0,51.0,47.0,50.0,49.0,50.0,42.0,48.0,54.0,50.0,49.0,43.0,50.0,47.0,49.0,47.0,47.0,48.0,50.0,45.0,49.0,52.0,51.0,41.0,48.0,51.0,50.0,47.0,47.0,49.0,32.0,53.0,45.0
116,115,52.0,54.0,47.0,49.0,52.0,51.0,51.0,50.0,46.0,49.0,43.0,50.0,49.0,49.0,52.0,51.0,49.0,52.0,52.0,50.0,51.0,52.0,50.0,46.0,51.0,52.0,52.0,51.0,49.0,52.0,51.0,52.0,46.0,51.0,50.0,50.0,48.0,52.0,50.0,52.0,46.0,46.0,53.0,49.0,51.0,51.0,48.0,38.0,53.0,47.0
117,116,52.0,53.0,50.0,49.0,52.0,50.0,50.0,51.0,51.0,55.0,50.0,50.0,51.0,53.0,52.0,53.0,52.0,52.0,52.0,52.0,50.0,49.0,50.0,49.0,53.0,54.0,51.0,49.0,50.0,53.0,52.0,49.0,51.0,52.0,51.0,50.0,51.0,54.0,54.0,53.0,53.0,52.0,53.0,51.0,54.0,53.0,52.0,45.0,53.0,49.0
118,117,53.0,51.0,52.0,54.0,50.0,52.0,50.0,54.0,52.0,52.0,51.0,52.0,50.0,53.0,54.0,52.0,50.0,52.0,54.0,52.0,49.0,50.0,52.0,51.0,52.0,55.0,52.0,50.0,48.0,52.0,55.0,53.0,53.0,53.0,51.0,49.0,53.0,52.0,52.0,55.0,51.0,53.0,53.0,53.0,52.0,51.0,51.0,48.0,53.0,51.0
119,118,55.0,51.0,55.0,54.0,51.0,51.0,53.0,54.0,50.0,53.0,51.0,54.0,52.0,54.0,53.0,53.0,51.0,52.0,51.0,52.0,53.0,52.0,52.0,51.0,53.0,50.0,51.0,52.0,53.0,50.0,53.0,51.0,53.0,53.0,53.0,51.0,53.0,55.0,52.0,53.0,51.0,55.0,52.0,54.0,52.0,52.0,51.0,49.0,51.0,55.0
120,119,51.0,52.0,53.0,51.0,51.0,51.0,51.0,52.0,50.0,54.0,51.0,50.0,48.0,53.0,52.0,51.0,47.0,51.0,50.0,51.0,50.0,50.0,51.0,52.0,52.0,51.0,52.0,49.0,53.0,52.0,49.0,50.0,49.0,52.0,54.0,52.0,52.0,52.0,52.0,53.0,51.0,51.0,50.0,48.0,52.0,52.0,52.0,57.0,50.0,49.0
121,120,51.0,53.0,49.0,50.0,53.0,49.0,52.0,53.0,51.0,52.0,44.0,48.0,51.0,54.0,50.0,53.0,49.0,54.0,52.0,50.0,50.0,51.0,52.0,49.0,50.0,52.0,50.0,48.0,49.0,51.0,51.0,53.0,48.0,51.0,49.0,49.0,51.0,53.0,53.0,50.0,49.0,49.0,50.0,53.0,51.0,52.0,46.0,49.0,52.0,51.0
122,121,54.0,52.0,50.0,55.0,53.0,52.0,54.0,54.0,52.0,54.0,50.0,52.0,52.0,50.0,51.0,53.0,53.0,52.0,53.0,54.0,52.0,53.0,54.0,51.0,50.0,51.0,49.0,53.0,51.0,53.0,53.0,52.0,51.0,54.0,52.0,53.0,53.0,54.0,53.0,55.0,52.0,51.0,53.0,53.0,53.0,52.0,51.0,44.0,52.0,54.0
123,122,51.0,52.0,52.0,55.0,54.0,52.0,53.0,51.0,55.0,53.0,55.0,56.0,52.0,54.0,52.0,53.0,54.0,53.0,54.0,54.0,51.0,51.0,53.0,52.0,54.0,52.0,52.0,54.0,55.0,54.0,53.0,52.0,53.0,53.0,57.0,55.0,53.0,53.0,51.0,54.0,53.0,52.0,54.0,51.0,53.0,53.0,53.0,49.0,52.0,53.0
124,123,51.0,51.0,55.0,50.0,52.0,50.0,52.0,50.0,53.0,54.0,54.0,53.0,53.0,52.0,54.0,52.0,52.0,52.0,51.0,51.0,50.0,51.0,49.0,55.0,55.0,49.0,53.0,51.0,53.0,53.0,52.0,53.0,51.0,51.0,52.0,51.0,51.0,54.0,52.0,51.0,53.0,51.0,52.0,54.0,51.0,53.0,52.0,55.0,51.0,53.0
125,124,52.0,53.0,52.0,52.0,51.0,50.0,53.0,51.0,48.0,51.0,47.0,51.0,49.0,49.0,51.0,51.0,50.0,51.0,53.0,50.0,49.0,51.0,51.0,51.0,49.0,54.0,51.0,51.0,52.0,49.0,50.0,49.0,49.0,51.0,51.0,50.0,51.0,52.0,52.0,48.0,50.0,50.0,51.0,53.0,52.0,50.0,48.0,48.0,53.0,47.0
126,125,56.0,52.0,48.0,56.0,55.0,51.0,51.0,54.0,47.0,52.0,50.0,56.0,53.0,55.0,53.0,53.0,54.0,55.0,54.0,53.0,55.0,55.0,54.0,50.0,51.0,54.0,53.0,55.0,52.0,51.0,55.0,55.0,51.0,51.0,53.0,54.0,52.0,52.0,54.0,50.0,50.0,51.0,54.0,54.0,54.0,52.0,48.0,45.0,53.0,53.0
127,126,54.0,52.0,54.0,54.0,54.0,52.0,56.0,56.0,53.0,56.0,60.0,53.0,55.0,54.0,54.0,54.0,55.0,53.0,53.0,55.0,52.0,55.0,51.0,57.0,55.0,52.0,56.0,53.0,56.0,52.0,55.0,51.0,55.0,56.0,56.0,56.0,54.0,51.0,54.0,51.0,55.0,55.0,55.0,54.0,54.0,54.0,54.0,52.0,50.0,55.0
128,127,51.0,52.0,55.0,52.0,51.0,50.0,52.0,50.0,54.0,50.0,51.0,51.0,51.0,52.0,53.0,53.0,53.0,52.0,50.0,51.0,50.0,50.0,49.0,52.0,53.0,51.0,52.0,51.0,51.0,51.0,48.0,52.0,54.0,50.0,53.0,51.0,53.0,50.0,52.0,50.0,53.0,52.0,54.0,53.0,53.0,48.0,57.0,58.0,51.0,48.0
129,128,53.0,53.0,49.0,52.0,54.0,48.0,52.0,53.0,49.0,52.0,44.0,51.0,50.0,51.0,53.0,51.0,51.0,55.0,53.0,49.0,49.0,51.0,53.0,48.0,49.0,53.0,49.0,51.0,49.0,51.0,50.0,53.0,48.0,50.0,48.0,50.0,50.0,52.0,52.0,51.0,50.0,49.0,51.0,54.0,53.0,51.0,48.0,52.0,54.0,52.0
130,129,54.0,52.0,50.0,58.0,53.0,54.0,55.0,54.0,49.0,53.0,51.0,53.0,54.0,54.0,54.0,54.0,53.0,53.0,52.0,54.0,52.0,57.0,51.0,54.0,54.0,51.0,50.0,53.0,55.0,52.0,56.0,53.0,49.0,55.0,52.0,54.0,54.0,52.0,52.0,51.0,52.0,53.0,53.0,53.0,54.0,53.0,52.0,46.0,55.0,55.0
